2  6485       21 875 236 258 263 256 233 198 165 137 127 133 159 190
1  6485       22 875 221 241 252 252 231 200 167 137 119 114 134 166
2  6485       22 875 201 234 256 264 249 212 176 140 111 103 115 140
1  6485       23 875 171 203 232 244 242 214 180 146 121 115 126 157
2  6485       23 875 187 211 235 249 247 229 194 151 114  88  87 110
1  6485       24 875 143 177 206 230 237 223 186 140  93  64  66  94
2  6485       24 875 129 165 197 215 220 205 177 144 112  84  80 100
1  6485       25 875 136 173 208 238 252 244 217 181 139 105  89  93
2  6485       25 875 121 159 188 199 200 185 155 121  84  64  45  28
1  6485       26 875  32  72 121 174 215 237 211 197 234 243 176 196
2  6485       26 875 250 219 272 361 391 376 355 389 370 321 300 285
1  6485       27 875 288 323 350 380 422 415 405 389 412 430 453 509
2  6485       27 875 557 559 548 560 576 557 513 489 462 422 388 383
1  6485       28 875 371 393 413 419 443 472 444 423 384 340 304 284
2  6485       28 875 280 286 300 309 312 324 319 299 270 227 203 181
1  6485       29 875 193 240 281 317 352 351 361 350 354 348 358 350
2  6485       29 875 326 317 316 324 327 313 298 283 264 244 230 215
1  6485       30 875 194 194 217 241 256 262 261 259 247 229 213 195
2  6485       30 875 175 163 168 177 187 198 203 204 191 171 144 119
1  6485       31 875  97  92 102 125 150 168 176 188 197 197 206 202
2  6485       31 875 191 186 192 200 197 199 206 205 207 208 205 198
1  6485        1 975 185 187 194 209 234 255 275 285 305 327 332 320
2  6485        1 975 301 295 291 275 277 294 312 328 344 335 321 328
1  6485        2 975 323 315 324 316 318 329 321 314 317 329 336 336
2  6485        2 975 327 316 301 284 263 245 236 231 233 240 250 262
1  6485        3 975 261 250 227 202 172 153 153 162 171 172 190 214
2  6485        3 975 226 228 214 186 160 143 142 155 173 201 236 255
1  6485        4 975 274 284 282 255 216 183 165 179 203 231 258 294
2  6485        4 975 327 364 353 332 299 262 227 207 219 240 256 275
1  6485        5 975 302 309 298 274 240 196 159 142 158 192 222 249
2  6485        5 975 270 280 282 269 239 197 154 110  99 125 159 187
1  6485        6 975 214 235 236 221 189 153 118  83  63  52  65 106
2  6485        6 975 132 151 165 175 169 148 115  74  42  18   5  30
1  6485        7 975  68 123 189 218 198 167 126  81  52  40  56  81
2  6485        7 975 121 173 203 211 199 173 137 100  72  58  57  92
1  6485        8 975 135 179 218 238 240 224 190 136  91  58  48  65
2  6485        8 975  99 140 173 194 195 175 141  96  57  33  30  50
1  6485        9 975  86 129 173 204 217 202 171 125  79  47  40  59
2  6485        9 975  88 121
 
